,date,recordedBy,recordNumber,identifiedBy,scientificName,acceptedScientificName,decimalLatitude,decimalLongitude,locality,countryCode,basisOfRecord,institutionCode,species,gbifID,scientificNameVerbatum,identificationQualifier,hasGeospatialIssues,ownerInstitutionCode,informationWithheld,genericName,specificEpithet,infraspecificEpithet
4420,1996-09-12T00:00:00Z,Evelio Alfaro,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,9.111301,-83.068969,"Puesto Tres Colinas, 2 Km antes de llegar al Puesto sobre Camino Principal",CR,PRESERVED_SPECIMEN,INBio,NA,1253573109,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4421,1996-09-12T00:00:00Z,Evelio Alfaro,Alfaro Vindas 838,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,9.11,-83.06,Cuenca T___ë©rraba-Sierpe. Estaci_____‚n Tres Colinas. Finca V______ctor Arias. Colecta en bosque intervenido y potrero.,CR,PRESERVED_SPECIMEN,MO,NA,1258609987,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4422,1996-09-16T00:00:00Z,Billen Gamboa R.; Annia Picado,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,9.112656,-83.068057,"Puesto Tres Colinas, Camino al Puesto a 200m O. de la Escuela",CR,PRESERVED_SPECIMEN,INBio,NA,1253574994,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4423,1996-09-16T00:00:00Z,Billen Gamboa R.; Annia Picado,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,9.112656,-83.068057,"Puesto Tres Colinas, Camino al Puesto a 200m O. de la Escuela",CR,PRESERVED_SPECIMEN,INBio,NA,1253575034,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4424,1996-09-16T00:00:00Z,Billen Gamboa R.,Gamboa Romero 602,Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,9.11,-83.06,"Cuenca T___ë©rraba-Sierpe. Puesto Tres Colinas, Camino al Puesto a 200 m _____‚, de la Escuela.",CR,PRESERVED_SPECIMEN,MO,NA,1258472898,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4425,1993-07-14T00:00:00Z,Juan Francisco Morales Quir_____‚s,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,9.589444,-84.070833,Chilamate. Cerro El Pito. Bosque primario y secundario.,CR,PRESERVED_SPECIMEN,INBio,NA,1253591482,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4426,1993-07-14T00:00:00Z,J. F. Morales|Eduardo L___ë©piz|Qu______rico Jim___ë©nez|E. Ure___ë±a|V______ctor H. Ram______rez,Morales Quir_____‚s 1556,P.J.M. & H. Maas (U),Costus wilsonii Maas,Costus wilsonii Maas - South,9.58,-84.07,Fila Bustamante. Chilamate. Cerro El Pito. Bosque primar______o y secundario.,CR,PRESERVED_SPECIMEN,MO,NA,1261831176,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4427,1990-09-22T00:00:00Z,Gerardo Mora,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,8.888889,-82.841667,"San Vito, Sabalito, Rio Negro.",CR,PRESERVED_SPECIMEN,INBio,NA,1253604308,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4428,1990-09-22T00:00:00Z,Gerardo Mora|Curso II de Paratax_____‚nomos,Mora Chavarr______a 49,P. Maas II/,Costus wilsonii Maas,Costus wilsonii Maas - South,8.888889,-82.841667,Zona Protectora Las Tablas San Vito Coto Brus - Sabalito Rio Negro.,CR,PRESERVED_SPECIMEN,MO,NA,1261341998,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4429,1995-06-12T00:00:00Z,Billen Gamboa R.,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,9.025,-82.961114,Estacion Pittier. Sendero a Rio Canasta. Bosque Secundario.,CR,PRESERVED_SPECIMEN,INBio,NA,1253637471,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4430,1995-06-12T00:00:00Z,Billen Gamboa R.,Gamboa Romero 222,P.J.M. & H. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,9.02,-82.96,P.I. La Amistad. Cordillera de Talamanca. Estaci_____‚n Pittier. Sendero a R______o Canasta. Bosque Secundario.,CR,PRESERVED_SPECIMEN,MO,NA,1258472459,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4431,1995-01-30T00:00:00Z,Alejandro Azofeifa Z_____‰___ë±iga,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,9.025,-82.961114,Estacion Pittier. Sendero Rio Gemelo.,CR,PRESERVED_SPECIMEN,INBio,NA,1253637978,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4432,1995-01-30T00:00:00Z,Alejandro Azofeifa,Azofeifa Azofeifa 14,P.J.M. & H. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,9.02,-82.96,"P.I. La Amistad. Cordillera de Talamanca. Estaci_____‚n Pittier, Sendero Los Gemelos.",CR,PRESERVED_SPECIMEN,MO,NA,1258980769,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4433,1993-08-26T00:00:00Z,Maria M. Chavarr______a,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,8.927778,-82.790278,"Camino a Las Tablas, Huacas.",CR,PRESERVED_SPECIMEN,INBio,NA,1253640181,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4434,1993-08-26T00:00:00Z,Mar______a Marta Chavarr______a,Chavarr______a D______az 531,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.92,-82.79,"Z.P. Las Tablas. Cordillera de Talamanca. Camino a Las Tablas, Huacas.",CR,PRESERVED_SPECIMEN,MO,NA,1258943570,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4435,1997-10-28T00:00:00Z,Billen Gamboa R.,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,8.942209,-82.835552,"A.C.L.A.P, Coto Brus, Estaci_____‚n Biol Las Alturas",CR,PRESERVED_SPECIMEN,INBio,NA,1253656170,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4436,1999-06-29T00:00:00Z,Evelio Alfaro,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,8.904935,-82.751079,"Coto Brus, Sabalito, Z.P. Las Tablas, Mellizas, La Quijada del Diablo.",CR,PRESERVED_SPECIMEN,INBio,NA,1253662653,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4437,1999-06-29T00:00:00Z,Evelio Alfaro,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,8.904935,-82.751079,"Coto Brus, Sabalito, Z.P. Las Tablas, Mellizas, La Quijada del Diablo.",CR,PRESERVED_SPECIMEN,INBio,NA,1253662711,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4438,1991-06-27T00:00:00Z,Barry Hammel,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,9.477778,-83.690278,Carretera Interamericana Km 117; bosque humedo en pendiente fuerte al lado de la carretera. Entre Hortensia y Division.,CR,PRESERVED_SPECIMEN,INBio,NA,1253689881,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4439,1991-06-27T00:00:00Z,Barry E. Hammel|M. Nepokroeff,Hammel 18230,P.J.M. Maas & H. Maas-van de Kamer,Costus wilsonii Maas,Costus wilsonii Maas - South,9.47,-83.69,"Cordillera de Talamanca, Carretera Interamericana Km 117, bosque h_____‰medo en pendiente fuerte al lado de la carretera, entre Hortensia y Divisi_____‚n",CR,PRESERVED_SPECIMEN,MO,NA,1261666718,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4440,1993-08-10T00:00:00Z,Juan Francisco Morales Quir_____‚s,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,9.743611,-84.269167,Sabanas de Acosta. Sabanillas. Bosque secundario.,CR,PRESERVED_SPECIMEN,INBio,NA,1253696209,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4441,1989-09-23T00:00:00Z,Abelardo Chacon,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,9.283333,-83.216667,"Olan, camino entre Sipar y Olan.",CR,PRESERVED_SPECIMEN,INBio,NA,1253706909,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4442,1989-09-23T00:00:00Z,Abelardo Chac_____‚n,Chac_____‚n Gamboa 399,"P.J.M. & H. Maas, II/",Costus wilsonii Maas,Costus wilsonii Maas - South,9.28,-83.21,"Cant_____‚n de Buenos Aires Ol___ëçn, camino entre Sipar y Ol___ëçn.",CR,PRESERVED_SPECIMEN,MO,NA,1261343247,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4443,2002-07-14T00:00:00Z,Evelio Alfaro,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,8.913122,-82.771062,"Sitio Tinieblas, 2,5 KM. NE. de la Tigra",CR,PRESERVED_SPECIMEN,INBio,NA,1253766495,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4444,2002-07-14T00:00:00Z,Evelio Alfaro,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,8.913122,-82.771062,"Sitio Tinieblas, 2,5 KM. NE. de la Tigra",CR,PRESERVED_SPECIMEN,INBio,NA,1253766497,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4445,2002-07-14T00:00:00Z,Evelio Alfaro,,"Maas, Paulus J. M.",Costus wilsonii Maas,Costus wilsonii Maas - South,8.913122,-82.771062,"Sitio Tinieblas, 2,5 KM. NE. de la Tigra",CR,PRESERVED_SPECIMEN,INBio,NA,1253766509,Costus wilsonii,,FALSE,INBio,,Costus,wilsonii,
4446,2002-07-14T00:00:00Z,Evelio Alfaro,Alfaro Vindas 4018,P. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.913122,-82.77106,"Z.P. Las Tablas.  Cuenca T___ë©raba-Sierpe.  Las Mellizas, zona El Indio.",CR,PRESERVED_SPECIMEN,MO,NA,1257837576,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4447,1996-07-31T00:00:00Z,Billen Gamboa R.|Alexander Rojas,Gamboa Romero 535,P. & H. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,9.47,-83.59,"Parque Nacional Chirrip_____‚, Cordillera de Talamanca, en bosques primario y secundarios, camino a Cerro Chirrip_____‚",CR,PRESERVED_SPECIMEN,MO,NA,1258472831,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4448,1974-08-11T00:00:00Z,Thomas B. Croat,Croat 26797,"P.J.M. Maas, 1978 (U)",Costus wilsonii Maas,Costus wilsonii Maas - South,8.766667,-82.366667,East of Boquete on Cerro Azul near Quebrada Jaramillo.,PA,PRESERVED_SPECIMEN,MO,NA,1258541941,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4449,1976-07-01T00:00:00Z,Thomas B. Croat,Croat 36707,"P.J.M. Maas, 1992 (U)",Costus wilsonii Maas,Costus wilsonii Maas - South,9.82,-83.4,"Along camino Ra______z de Hule, south east of Platanillo (Tsipir______), (Take trail above home of Aziel Jones, American minister)",CR,PRESERVED_SPECIMEN,MO,NA,1258542010,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4450,1976-07-01T00:00:00Z,Thomas B. Croat,Croat 36719,P.J.M. & H. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,9.82,-83.4,"Along camino Ra______z de Hule, south east of Platanillo (Tsipir______), (Take trail above home of Aziel Jones, American minister)",CR,PRESERVED_SPECIMEN,MO,NA,1259297341,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4451,1967-08-02T00:00:00Z,James A. Duke|Mireya D. Correa A.|Carl Gallegos|Frank W. Woods,Duke 13607,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.8,-82.45,"TTC-BMI Cloud Forest Litter Study, Cerro Horqueta.",PA,PRESERVED_SPECIMEN,MO,NA,1258700867,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4452,1980-07-09T00:00:00Z,Thomas M. Antonio,Antonio 5048,P.J.M. & H. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.75,-82.23333,"Vicinity of Gualaca, ca. 11 mi from Planos de Hornito on the road to the La Fortuna dam site.",PA,PRESERVED_SPECIMEN,MO,NA,1259215851,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4453,1938-06-21T00:00:00Z,Mary E. Davidson,Davidson 726,"P.J.M. Maas, 10-10-",Costus wilsonii Maas,Costus wilsonii Maas - South,8.78333,-82.43333,Boquete,PA,PRESERVED_SPECIMEN,MO,NA,1259294077,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4454,1935-07-13T00:00:00Z,Russell J. Seibert,Seibert 330,"P.J.M. Maas, 10-10-",Costus wilsonii Maas,Costus wilsonii Maas - South,8.7,-82.68333,Valley of the upper Rio Garich___ë©.,PA,PRESERVED_SPECIMEN,MO,NA,1259294641,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4455,1977-08-10T00:00:00Z,Tania B___ë©liz,B___ë©liz 168,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.79333,-82.41166,Palo Alto - Boquete,PA,PRESERVED_SPECIMEN,MO,NA,1259294678,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4456,1938-07-08T00:00:00Z,"R. E. Woodson, Jr.|Paul H. Allen|Russell J. Seibert","Woodson, Jr. 1169","P.J.M. Maas, 10-10-",Costus wilsonii Maas,Costus wilsonii Maas - South,8.8,-82.48333,Finca L___ë©rida to Boquete.,PA,PRESERVED_SPECIMEN,MO,NA,1259295066,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4457,1974-08-09T00:00:00Z,Thomas B. Croat,Croat 26634,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.966667,-83.083333,"Above coffee fincas along R______o Coto Brus, near Cot_____‚n, 23 km north of La Uni_____‚n (on Panama) border.",CR,PRESERVED_SPECIMEN,MO,NA,1259295139,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4458,1974-08-09T00:00:00Z,Thomas B. Croat,Croat 26679,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.966667,-83.083333,"Above coffee fincas along R______o Coto Brus, near Cot_____‚n, 23 km north of La Uni_____‚n (on Panama) border.",CR,PRESERVED_SPECIMEN,MO,NA,1259295684,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4459,1974-08-09T00:00:00Z,Thomas B. Croat,Croat 26579,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.85805,-82.93722,"Along road between La Uni_____‚n (border of Panama) and Cot_____‚n, between Rio Negro and Rio Coto Brus",CR,PRESERVED_SPECIMEN,MO,NA,1259295821,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4460,1975-07-18T00:00:00Z,Scott A. Mori|A. Bolten,Mori 7203,"P.J.M. Maas, X-",Costus wilsonii Maas,Costus wilsonii Maas - South,8.866667,-82.733333,"Santa Clara region, 27 km NW of El Hato del Volc___ëçn, on coffee finca of Rattibor Hartman called Ojo de Agua.",PA,PRESERVED_SPECIMEN,MO,NA,1259295325,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4461,1983-05-27T00:00:00Z,Robert J. Schmalzel,Schmalzel 1614,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.78333,-82.41666,Jaramillo; by ravine N of my house.,PA,PRESERVED_SPECIMEN,MO,NA,1259296263,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4462,1981-10-19T00:00:00Z,Paul J. M. Maas|Robert L. Dressler,Maas 4906,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.85805,-82.75083,"25 km W of El Hato del Volc___ëçn, forest on farm of Mr. R. Hartman.",PA,PRESERVED_SPECIMEN,MO,NA,1259296418,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4463,1977-06-29T00:00:00Z,James P. Folsom,Folsom 4061,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.816667,-82.708333,Road from Volc___ëçn to R______o Sereno; 16.0 km from R______o Sereno.,PA,PRESERVED_SPECIMEN,MO,NA,1259296463,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4464,1974-08-26T00:00:00Z,Paul J. M. Maas|Bruce W. McAlpin,Maas 1471,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.94916,-82.83583,"Las Alturas and vicinity, forest and forest margins",CR,PRESERVED_SPECIMEN,MO,NA,1259297112,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4465,1977-08-15T00:00:00Z,James P. Folsom|Gordon Small|Robert Robbins,Folsom 4837,"P.J.M. Maas, X-",Costus wilsonii Maas,Costus wilsonii Maas - South,8.55,-81.81666,"Ridge road at Cerro Colorado, 7.6 km from main road, along stream",PA,PRESERVED_SPECIMEN,MO,NA,1259297308,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4466,1979-04-07T00:00:00Z,William G. D'Arcy|Barry E. Hammel|E.C. Hill|S. Schwartz|O. Wolcott|H. Wolcott,D'Arcy 13049,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.828333,-82.723333,"Road from Nueva California and R______o Serano, ca. 7 miles from R______o Chiriqu______ Viejo.",PA,PRESERVED_SPECIMEN,MO,NA,1259297976,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4467,1985-02-26T00:00:00Z,H. van der Werff|Juan Herrera,van der Werff 7096,P.J.M. & H. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.833333,-82.733333,Santa Clara. Hartmann's Finca.,PA,PRESERVED_SPECIMEN,MO,NA,1261340865,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4468,1990-10-21T00:00:00Z,Gerardo Mora,Mora Chavarr______a 183,P.J.M. & H. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.88,-82.84,Zona Protectora Las Tablas. Finca Cafrosa. Sector casa de la monta___ë±a.,CR,PRESERVED_SPECIMEN,MO,NA,1261342016,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4469,1991-07-02T00:00:00Z,J. F. Morales,Morales Quir_____‚s 21,P.J.M. Maas (U),Costus wilsonii Maas,Costus wilsonii Maas - South,9.74,-84.26,Cant_____‚n de Acosta Sabanas de Acosta. Sabanillas. Bosque secundario.,CR,PRESERVED_SPECIMEN,MO,NA,1261342098,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4470,1987-06-16T00:00:00Z,Thomas B. Croat,Croat 66254,"P. Maas, 1989 (U)",Costus wilsonii Maas,Costus wilsonii Maas - South,8.85,-82.75,"""Ojo de Agua"", property of Ratidon Hartmann, vicinity of Santa Clara (between Volc___ëçn and R______o Sereno); E of Volc___ëçn.",PA,PRESERVED_SPECIMEN,MO,NA,1261342592,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4471,1983-07-11T00:00:00Z,Clem W. Hamilton|Karen Krager,Hamilton 3763,P.J.M. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.833333,-82.716667,Along R______o Colorado.,PA,PRESERVED_SPECIMEN,MO,NA,1261343333,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4472,1982-08-22T00:00:00Z,Clem W. Hamilton|Henry Stockwell|Annette Aiello,Hamilton 805,P.J.M. & H. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.883056,-82.723333,"Hartman finca, near Cerro Pando.",PA,PRESERVED_SPECIMEN,MO,NA,1261343403,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4473,1982-08-22T00:00:00Z,Clem W. Hamilton|Henry Stockwell|Annette Aiello,Hamilton 826,P.J.M. & H. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.883056,-82.723333,"Hartman finca, near Cerro Pando.",PA,PRESERVED_SPECIMEN,MO,NA,1261343424,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4474,1982-08-22T00:00:00Z,Clem W. Hamilton|Henry Stockwell|Annette Aiello,Hamilton 822,P.J.M. & H. Maas,Costus wilsonii Maas,Costus wilsonii Maas - South,8.883056,-82.723333,"Hartman finca, near Cerro Pando.",PA,PRESERVED_SPECIMEN,MO,NA,1261343425,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4475,1980-05-30T00:00:00Z,Thomas M. Antonio,Antonio 4913,P. Mass,Costus wilsonii Maas,Costus wilsonii Maas - South,8.53611,-81.82027,"Cerro Colorado Mine, near higher elevation camp",PA,PRESERVED_SPECIMEN,MO,NA,1259215236,Costus wilsonii Maas,,FALSE,MOBOT,,Costus,wilsonii,
4476,12/14/06,Skinner,4079545,Skinner,Costus wilsonii,Costus wilsonii Maas - South,9.27,-83.23,"Reserva Durika,Puntarenas Province, Costa Rica",NA,NA,iNaturalist,NA,NA,Costus wilsonii,NA,NA,NA,NA,NA,NA,NA
4477,1/28/08,Skinner,4003019,Skinner,Costus wilsonii,Costus wilsonii Maas - South,8.923,-82.797,"PN L'Amistad, Las Tablas near Cotoncito, Puntarenas Province, Costa Rica",NA,NA,iNaturalist,NA,NA,Costus wilsonii,NA,NA,NA,NA,NA,NA,NA
4478,6/30/11,Skinner,3908479,Skinner,Costus wilsonii,Costus wilsonii Maas - South,9.263,-83.245,"Reserva Durika, Costa Rica",NA,NA,iNaturalist,NA,NA,Costus wilsonii,NA,NA,NA,NA,NA,NA,NA
4479,7/16/19,Skinner,29664055,Skinner,Costus wilsonii,Costus wilsonii Maas - South,8.474019444,-81.76518056,Hato ChamÕó,NA,NA,iNaturalist,NA,NA,Costus wilsonii,NA,NA,NA,NA,NA,NA,NA
4480,22-Jul-18,Julia Harencar,18-14,Kay,Costus wilsonii,Costus wilsonii Maas - South,8.95,-82.833333,"Puntarenas Province, Las Alturas biological field station, to the right at the very beginning of sendero Chai,  Parque Internacional La Amistad","",,JEPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4481,26-Jul-18,Julia Harencar,18-15,Kay,Costus wilsonii,Costus wilsonii Maas - South,8.783889,-82.974167,"Puntarenas Province, Las Cruces Biological field station",,,JEPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4482,11-Aug-03,Kathleen Kay,334,Kay,Costus wilsonii,Costus wilsonii Maas - South,8.783,-82.95,In forest fragment at Las Cruces Biological Station. ,Costa Rica,Field collection by Kathleen Kay 9/12/2000. Voucher taken from live plant growing in the Michigan State University Plant Biology greenhouses.,MSC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4483,11-Aug-03,Kathleen Kay,335,Kay,Costus wilsonii,Costus wilsonii Maas - South,8.95,-82.833,"In understory of cloud forest along trail to Cerro Echandi from the Las Alturas Biological Station, Parque Internacional La Amistad.",Costa Rica,Field collection by Kathleen Kay 9/14/2000. Voucher taken from live plant growing in the Michigan State University Plant Biology greenhouses.,MSC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4484,180721,NA,JH0134,Kay,NA,Costus wilsonii Maas - South,8.909444,-82.825,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4485,180721,NA,EA0075,Kay,NA,Costus wilsonii Maas - South,8.9501,-82.8333,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4486,180721,NA,EA0078,Kay,NA,Costus wilsonii Maas - South,8.9505,-82.8328,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4487,180721,NA,EA0076,Kay,NA,Costus wilsonii Maas - South,8.9505,-82.8332,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4488,180721,NA,EA0077,Kay,NA,Costus wilsonii Maas - South,8.9506,-82.8331,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4489,180721,NA,RM0051,Kay,NA,Costus wilsonii Maas - South,8.9507,-82.8327,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4490,180721,NA,EA0079,Kay,NA,Costus wilsonii Maas - South,8.951,-82.8327,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4491,180721,NA,RM0057,Kay,NA,Costus wilsonii Maas - South,8.953333,-82.831667,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4492,180721,NA,EA0080,Kay,NA,Costus wilsonii Maas - South,8.9534,-82.8324,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493,180721,NA,RM0053,Kay,NA,Costus wilsonii Maas - South,8.953611,-82.831667,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4494,180721,NA,RM0054,Kay,NA,Costus wilsonii Maas - South,8.953611,-82.831667,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4495,180721,NA,RM0055,Kay,NA,Costus wilsonii Maas - South,8.953611,-82.831667,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4496,180721,NA,RM0058,Kay,NA,Costus wilsonii Maas - South,8.953611,-82.831667,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4497,180721,NA,RM0056,Kay,NA,Costus wilsonii Maas - South,8.9543,-82.8307,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4498,180721,NA,RM0052,Kay,NA,Costus wilsonii Maas - South,8.954722,-82.831389,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4499,180721,NA,JH0128,Kay,NA,Costus wilsonii Maas - South,8.957222,-82.829167,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4500,180721,NA,JH0129,Kay,NA,Costus wilsonii Maas - South,8.957778,-82.828333,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4501,180721,NA,JH0139,Kay,NA,Costus wilsonii Maas - South,8.958056,-82.828611,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4502,180721,NA,JH0137,Kay,NA,Costus wilsonii Maas - South,8.958333,-82.826389,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4503,180721,NA,JH0138,Kay,NA,Costus wilsonii Maas - South,8.958333,-82.828056,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4504,180721,NA,JH0130,Kay,NA,Costus wilsonii Maas - South,8.959444,-82.826111,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
4505,180721,NA,JH0135,Kay,NA,Costus wilsonii Maas - South,8.96,-82.825833,LA,NA,NA,NA,WILS,NA,NA,NA,NA,NA,NA,NA,NA,NA
